ID,condition,Dyad,A_or_B,gender,familiar,familiar_group,gender_group,cq,ts,tp,X,profile,maxrec,maxlag
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,135,0.365014577,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,136,0.368390358,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,137,0.366906475,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,138,0.367172306,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,139,0.366854698,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,140,0.363618677,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,141,0.364273205,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,142,0.367652783,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,143,0.363441697,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,144,0.361176012,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,145,0.363193768,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,146,0.366575769,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,147,0.360997467,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,148,0.364575214,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,149,0.36113818,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,150,0.356140351,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-52,0.350994644,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-51,0.353604896,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-50,0.354493308,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-49,0.35538138,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-48,0.359327217,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-47,0.357156507,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-46,0.35575086,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-45,0.356064947,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-44,0.356378915,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-43,0.358029406,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-42,0.353760977,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-41,0.354266081,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-40,0.35019084,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-39,0.347643579,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-38,0.352346433,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-37,0.353042151,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-36,0.352784134,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-35,0.351763584,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-34,0.350934045,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-33,0.350485992,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-32,0.351371951,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-71,0.332693415,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-70,0.330902111,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-69,0.329879102,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-68,0.333269378,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-67,0.333589104,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-66,0.338703491,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-65,0.34189837,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-64,0.341641104,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-63,0.339467127,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-62,0.338252204,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-61,0.336462924,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-60,0.341187739,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-59,0.343229266,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-58,0.344887016,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-57,0.345586827,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-56,0.349157734,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-55,0.350047847,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-54,0.349406812,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-53,0.350679166,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-26,0.350209364,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-25,0.353187441,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-24,0.354261796,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-28,0.348629094,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-31,0.347875786,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-30,0.349904762,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-29,0.347362407,0.38671045,254
s27,500ms,d12,A,Male,Yes,High-High,Male-Female,5,3,0,-27,0.3504664,0.38671045,254
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-147,0.400155854,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-145,0.401557936,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-144,0.400700935,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-143,0.401012264,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-146,0.397740553,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-150,0.398635478,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-149,0.40031183,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-148,0.400623539,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-134,0.401865527,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-133,0.400427433,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-132,0.393939394,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-131,0.395999223,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-130,0.396504854,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-142,0.400934216,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-141,0.399688655,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-140,0.401167315,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-139,0.401478312,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-138,0.402567095,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-137,0.400738868,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-136,0.401827372,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-135,0.404275996,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-81,0.407193691,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-80,0.407884615,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-79,0.408575274,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-78,0.407535563,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-77,0.409187007,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-76,0.408724058,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-75,0.407877041,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-74,0.409719554,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-73,0.412713655,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-72,0.413402458,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-71,0.413899021,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-70,0.411132438,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-69,0.40990213,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-68,0.407904835,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-67,0.409744869,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-66,0.409090909,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-65,0.411505273,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-64,0.410276074,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-63,0.413072647,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-62,0.413185128,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-61,0.411189883,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-60,0.411302682,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-59,0.411032369,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-58,0.411145155,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-57,0.408194524,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-56,0.410222052,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-55,0.408803828,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-54,0.410639112,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-53,0.408838722,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-52,0.402639633,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-51,0.401032702,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-50,0.399617591,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-49,0.397629516,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-48,0.396024465,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-47,0.395948787,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-46,0.398165839,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-45,0.399808978,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-44,0.398968678,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-43,0.401374833,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-42,0.40015273,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-41,0.401985112,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-40,0.400763359,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-39,0.402594925,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-38,0.401182755,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-37,0.401869159,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-36,0.404462243,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-35,0.408198284,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-34,0.409264201,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-33,0.408233276,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-32,0.408917683,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-31,0.410554391,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-30,0.408571429,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-29,0.40925538,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-28,0.414508759,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-27,0.413097278,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-26,0.416634945,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-25,0.415033302,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-24,0.415334855,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-23,0.412973179,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-22,0.40852035,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-21,0.40863282,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-20,0.410076046,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-19,0.41265919,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-18,0.412580768,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-17,0.410222307,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-16,0.409004559,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-15,0.407787274,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-14,0.409418914,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-13,0.412378963,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-12,0.41040243,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-11,0.412222433,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-10,0.415180266,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-9,0.418516411,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-129,0.397010289,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-128,0.401203416,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-127,0.401901805,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-126,0.401435778,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-125,0.406013579,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-124,0.403607448,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-123,0.410509986,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-122,0.41314463,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-121,0.420042644,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-120,0.42248062,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-119,0.423948847,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-118,0.423285548,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-117,0.42242882,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-116,0.425251743,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-115,0.421684414,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-114,0.424119241,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-113,0.422682408,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-112,0.422407121,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-111,0.417875798,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-110,0.417601547,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-109,0.415586927,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-108,0.420146945,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-107,0.411560023,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-106,0.417471975,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-105,0.420289855,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-104,0.416924266,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-103,0.421672783,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-102,0.418887601,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-101,0.418420545,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-100,0.417567568,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-99,0.415556842,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-98,0.41547665,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-97,0.414431796,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-96,0.418209877,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-95,0.424493732,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-94,0.423254917,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-93,0.430306536,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-92,0.42848882,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-91,0.424937368,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-90,0.424277457,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-89,0.419764978,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-88,0.419684129,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-87,0.422106682,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-86,0.425105891,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-85,0.419441771,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-84,0.418013857,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-83,0.416201655,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,-82,0.412658715,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,39,0.392482351,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,40,0.39370229,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,41,0.393395686,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,42,0.393661703,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,43,0.395264464,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,44,0.395339954,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,45,0.395033429,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,46,0.394535728,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,47,0.393273457,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,48,0.398700306,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,49,0.391703307,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,50,0.392734226,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,51,0.392618091,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,52,0.391354246,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,53,0.390089918,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,54,0.391312667,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,55,0.389473684,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,56,0.385528331,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,57,0.387325292,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,58,0.388739946,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,59,0.390155143,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,60,0.388505747,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,61,0.387047327,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,62,0.387121502,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,63,0.384320491,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,64,0.383819018,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,65,0.38485139,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,66,0.381664749,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,67,0.38097065,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,68,0.377590177,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,69,0.379965458,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,70,0.373704415,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,71,0.37320023,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,72,0.37000768,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,73,0.368926445,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,74,0.370918171,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,75,0.370220941,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,76,0.370099923,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,77,0.369402268,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,78,0.373702422,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,79,0.375504711,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,80,0.377115385,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,81,0.376033853,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,82,0.377452866,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,83,0.37233019,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,84,0.374518861,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,85,0.376323388,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,86,0.375433192,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,87,0.374542654,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,88,0.375577812,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,89,0.372182624,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,90,0.372254335,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,91,0.371747928,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,92,0.370855821,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,93,0.369385001,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,94,0.37177015,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,95,0.369720347,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,96,0.374035494,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,97,0.372950029,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,98,0.376302586,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,99,0.372321946,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,100,0.368339768,0.430306536,58
s28,500ms,d12,B,Female,Yes,High-High,Male-Female,5,5,0,101,0.365900753,0.430306536,58
